,Province/State,Country,latitude,longitude,Date,loc_id,Key,Confirmed,Deaths,Recovered
0,Not defined,Afghanistan,33.0,65.0,2020-01-22,0,0,0.0,0.0,0.0
1,Not defined,Afghanistan,33.0,65.0,2020-01-23,0,1,0.0,0.0,0.0
2,Not defined,Afghanistan,33.0,65.0,2020-01-24,0,2,0.0,0.0,0.0
3,Not defined,Afghanistan,33.0,65.0,2020-01-25,0,3,0.0,0.0,0.0
4,Not defined,Afghanistan,33.0,65.0,2020-01-26,0,4,0.0,0.0,0.0
5,Not defined,Afghanistan,33.0,65.0,2020-01-27,0,5,0.0,0.0,0.0
6,Not defined,Afghanistan,33.0,65.0,2020-01-28,0,6,0.0,0.0,0.0
7,Not defined,Afghanistan,33.0,65.0,2020-01-29,0,7,0.0,0.0,0.0
8,Not defined,Afghanistan,33.0,65.0,2020-01-30,0,8,0.0,0.0,0.0
9,Not defined,Afghanistan,33.0,65.0,2020-01-31,0,9,0.0,0.0,0.0
10,Not defined,Afghanistan,33.0,65.0,2020-02-01,0,10,0.0,0.0,0.0
11,Not defined,Afghanistan,33.0,65.0,2020-02-02,0,11,0.0,0.0,0.0
12,Not defined,Afghanistan,33.0,65.0,2020-02-03,0,12,0.0,0.0,0.0
13,Not defined,Afghanistan,33.0,65.0,2020-02-04,0,13,0.0,0.0,0.0
14,Not defined,Afghanistan,33.0,65.0,2020-02-05,0,14,0.0,0.0,0.0
15,Not defined,Afghanistan,33.0,65.0,2020-02-06,0,15,0.0,0.0,0.0
16,Not defined,Afghanistan,33.0,65.0,2020-02-07,0,16,0.0,0.0,0.0
17,Not defined,Afghanistan,33.0,65.0,2020-02-08,0,17,0.0,0.0,0.0
18,Not defined,Afghanistan,33.0,65.0,2020-02-09,0,18,0.0,0.0,0.0
19,Not defined,Afghanistan,33.0,65.0,2020-02-10,0,19,0.0,0.0,0.0
20,Not defined,Afghanistan,33.0,65.0,2020-02-11,0,20,0.0,0.0,0.0
21,Not defined,Afghanistan,33.0,65.0,2020-02-12,0,21,0.0,0.0,0.0
22,Not defined,Afghanistan,33.0,65.0,2020-02-13,0,22,0.0,0.0,0.0
23,Not defined,Afghanistan,33.0,65.0,2020-02-14,0,23,0.0,0.0,0.0
24,Not defined,Afghanistan,33.0,65.0,2020-02-15,0,24,0.0,0.0,0.0
25,Not defined,Afghanistan,33.0,65.0,2020-02-16,0,25,0.0,0.0,0.0
26,Not defined,Afghanistan,33.0,65.0,2020-02-17,0,26,0.0,0.0,0.0
27,Not defined,Afghanistan,33.0,65.0,2020-02-18,0,27,0.0,0.0,0.0
28,Not defined,Afghanistan,33.0,65.0,2020-02-19,0,28,0.0,0.0,0.0
29,Not defined,Afghanistan,33.0,65.0,2020-02-20,0,29,0.0,0.0,0.0
30,Not defined,Afghanistan,33.0,65.0,2020-02-21,0,30,0.0,0.0,0.0
31,Not defined,Afghanistan,33.0,65.0,2020-02-22,0,31,0.0,0.0,0.0
32,Not defined,Afghanistan,33.0,65.0,2020-02-23,0,32,0.0,0.0,0.0
33,Not defined,Afghanistan,33.0,65.0,2020-02-24,0,33,1.0,0.0,0.0
34,Not defined,Afghanistan,33.0,65.0,2020-02-25,0,34,0.0,0.0,0.0
35,Not defined,Afghanistan,33.0,65.0,2020-02-26,0,35,0.0,0.0,0.0
36,Not defined,Afghanistan,33.0,65.0,2020-02-27,0,36,0.0,0.0,0.0
37,Not defined,Afghanistan,33.0,65.0,2020-02-28,0,37,0.0,0.0,0.0
38,Not defined,Afghanistan,33.0,65.0,2020-02-29,0,38,0.0,0.0,0.0
39,Not defined,Afghanistan,33.0,65.0,2020-03-01,0,39,0.0,0.0,0.0
40,Not defined,Afghanistan,33.0,65.0,2020-03-02,0,40,0.0,0.0,0.0
41,Not defined,Afghanistan,33.0,65.0,2020-03-03,0,41,0.0,0.0,0.0
42,Not defined,Afghanistan,33.0,65.0,2020-03-04,0,42,0.0,0.0,0.0
43,Not defined,Afghanistan,33.0,65.0,2020-03-05,0,43,0.0,0.0,0.0
44,Not defined,Afghanistan,33.0,65.0,2020-03-06,0,44,0.0,0.0,0.0
45,Not defined,Afghanistan,33.0,65.0,2020-03-07,0,45,0.0,0.0,0.0
46,Not defined,Afghanistan,33.0,65.0,2020-03-08,0,46,3.0,0.0,0.0
47,Not defined,Afghanistan,33.0,65.0,2020-03-09,0,47,0.0,0.0,0.0
48,Not defined,Afghanistan,33.0,65.0,2020-03-10,0,48,1.0,0.0,0.0
49,Not defined,Afghanistan,33.0,65.0,2020-03-11,0,49,2.0,0.0,0.0
50,Not defined,Afghanistan,33.0,65.0,2020-03-12,0,50,0.0,0.0,0.0
51,Not defined,Afghanistan,33.0,65.0,2020-03-13,0,51,0.0,0.0,0.0
52,Not defined,Afghanistan,33.0,65.0,2020-03-14,0,52,4.0,0.0,0.0
53,Not defined,Afghanistan,33.0,65.0,2020-03-15,0,53,5.0,0.0,0.0
54,Not defined,Afghanistan,33.0,65.0,2020-03-16,0,54,5.0,0.0,1.0
55,Not defined,Afghanistan,33.0,65.0,2020-03-17,0,55,1.0,0.0,0.0
56,Not defined,Afghanistan,33.0,65.0,2020-03-18,0,56,0.0,0.0,0.0
57,Not defined,Afghanistan,33.0,65.0,2020-03-19,0,57,0.0,0.0,0.0
58,Not defined,Afghanistan,33.0,65.0,2020-03-20,0,58,2.0,0.0,0.0
59,Not defined,Afghanistan,33.0,65.0,2020-03-21,0,59,0.0,0.0,0.0
60,Not defined,Afghanistan,33.0,65.0,2020-03-22,0,60,16.0,1.0,0.0
61,Not defined,Afghanistan,33.0,65.0,2020-03-23,0,61,0.0,0.0,0.0
62,Not defined,Afghanistan,33.0,65.0,2020-03-24,0,62,34.0,0.0,0.0
63,Not defined,Afghanistan,33.0,65.0,2020-03-25,0,63,10.0,1.0,1.0
64,Not defined,Afghanistan,33.0,65.0,2020-03-26,0,64,10.0,2.0,0.0
65,Not defined,Afghanistan,33.0,65.0,2020-03-27,0,65,16.0,0.0,0.0
66,Not defined,Afghanistan,33.0,65.0,2020-03-28,0,66,0.0,0.0,0.0
67,Not defined,Afghanistan,33.0,65.0,2020-03-29,0,67,10.0,0.0,0.0
68,Not defined,Afghanistan,33.0,65.0,2020-03-30,0,68,50.0,0.0,0.0
69,Not defined,Afghanistan,33.0,65.0,2020-03-31,0,69,4.0,0.0,3.0
70,Not defined,Afghanistan,33.0,65.0,2020-04-01,0,70,63.0,0.0,0.0
71,Not defined,Afghanistan,33.0,65.0,2020-04-02,0,71,36.0,2.0,5.0
72,Not defined,Afghanistan,33.0,65.0,2020-04-03,0,72,8.0,0.0,0.0
73,Not defined,Afghanistan,33.0,65.0,2020-04-04,0,73,18.0,1.0,0.0
74,Not defined,Afghanistan,33.0,65.0,2020-04-05,0,74,50.0,0.0,5.0
75,Not defined,Afghanistan,33.0,65.0,2020-04-06,0,75,18.0,4.0,3.0
76,Not defined,Afghanistan,33.0,65.0,2020-04-07,0,76,56.0,3.0,0.0
77,Not defined,Afghanistan,33.0,65.0,2020-04-08,0,77,21.0,0.0,11.0
78,Not defined,Afghanistan,33.0,65.0,2020-04-09,0,78,40.0,1.0,3.0
79,Not defined,Afghanistan,33.0,65.0,2020-04-10,0,79,37.0,0.0,0.0
80,Not defined,Afghanistan,33.0,65.0,2020-04-11,0,80,34.0,3.0,0.0
81,Not defined,Afghanistan,33.0,65.0,2020-04-12,0,81,52.0,0.0,0.0
82,Not defined,Afghanistan,33.0,65.0,2020-04-13,0,82,58.0,3.0,0.0
83,Not defined,Afghanistan,33.0,65.0,2020-04-14,0,83,49.0,2.0,8.0
84,Not defined,Afghanistan,33.0,65.0,2020-04-15,0,84,70.0,2.0,3.0
85,Not defined,Afghanistan,33.0,65.0,2020-04-16,0,85,56.0,5.0,11.0
86,Not defined,Afghanistan,33.0,65.0,2020-04-17,0,86,66.0,0.0,45.0
87,Not defined,Afghanistan,33.0,65.0,2020-04-18,0,87,27.0,0.0,13.0
88,Not defined,Afghanistan,33.0,65.0,2020-04-19,0,88,63.0,3.0,19.0
89,Not defined,Afghanistan,33.0,65.0,2020-04-20,0,89,30.0,3.0,4.0
90,Not defined,Afghanistan,33.0,65.0,2020-04-21,0,90,66.0,0.0,15.0
91,Not defined,Afghanistan,33.0,65.0,2020-04-22,0,91,84.0,4.0,16.0
92,Not defined,Afghanistan,33.0,65.0,2020-04-23,0,92,103.0,2.0,13.0
93,Not defined,Afghanistan,33.0,65.0,2020-04-24,0,93,72.0,1.0,9.0
94,Not defined,Afghanistan,33.0,65.0,2020-04-25,0,94,112.0,4.0,0.0
95,Not defined,Afghanistan,33.0,65.0,2020-04-26,0,95,68.0,3.0,19.0
96,Not defined,Afghanistan,33.0,65.0,2020-04-27,0,96,172.0,7.0,13.0
97,Not defined,Afghanistan,33.0,65.0,2020-04-28,0,97,125.0,1.0,8.0
98,Not defined,Afghanistan,33.0,65.0,2020-04-29,0,98,111.0,2.0,24.0
99,Not defined,Afghanistan,33.0,65.0,2020-04-30,0,99,232.0,4.0,8.0
100,Not defined,Afghanistan,33.0,65.0,2020-05-01,0,100,164.0,4.0,50.0
101,Not defined,Afghanistan,33.0,65.0,2020-05-02,0,101,134.0,4.0,21.0
102,Not defined,Afghanistan,33.0,65.0,2020-05-03,0,102,235.0,13.0,14.0
103,Not defined,Afghanistan,33.0,65.0,2020-05-04,0,103,190.0,5.0,52.0
104,Not defined,Afghanistan,33.0,65.0,2020-05-05,0,104,330.0,5.0,24.0
105,Not defined,Afghanistan,33.0,65.0,2020-05-06,0,105,168.0,9.0,37.0
106,Not defined,Afghanistan,33.0,65.0,2020-05-07,0,106,171.0,2.0,10.0
107,Not defined,Afghanistan,33.0,65.0,2020-05-08,0,107,215.0,3.0,4.0
108,Not defined,Afghanistan,33.0,65.0,2020-05-09,0,108,255.0,6.0,30.0
109,Not defined,Afghanistan,33.0,65.0,2020-05-10,0,109,369.0,5.0,56.0
110,Not defined,Afghanistan,33.0,65.0,2020-05-11,0,110,285.0,2.0,0.0
111,Not defined,Afghanistan,33.0,65.0,2020-05-12,0,111,276.0,5.0,52.0
112,Not defined,Afghanistan,33.0,65.0,2020-05-13,0,112,263.0,5.0,38.0
113,Not defined,Afghanistan,33.0,65.0,2020-05-14,0,113,413.0,4.0,43.0
114,Not defined,Afghanistan,33.0,65.0,2020-05-15,0,114,414.0,17.0,54.0
115,Not defined,Afghanistan,33.0,65.0,2020-05-16,0,115,349.0,15.0,0.0
116,Not defined,Afghanistan,33.0,65.0,2020-05-17,0,116,262.0,1.0,33.0
117,Not defined,Afghanistan,33.0,65.0,2020-05-18,0,117,408.0,4.0,23.0
118,Not defined,Afghanistan,33.0,65.0,2020-05-19,0,118,581.0,5.0,49.0
119,Not defined,Afghanistan,33.0,65.0,2020-05-20,0,119,492.0,9.0,80.0
120,Not defined,Afghanistan,33.0,65.0,2020-05-21,0,120,531.0,6.0,8.0
121,Not defined,Albania,41.1533,20.1683,2020-01-22,1,121,0.0,0.0,0.0
122,Not defined,Albania,41.1533,20.1683,2020-01-23,1,122,0.0,0.0,0.0
123,Not defined,Albania,41.1533,20.1683,2020-01-24,1,123,0.0,0.0,0.0
124,Not defined,Albania,41.1533,20.1683,2020-01-25,1,124,0.0,0.0,0.0
125,Not defined,Albania,41.1533,20.1683,2020-01-26,1,125,0.0,0.0,0.0
126,Not defined,Albania,41.1533,20.1683,2020-01-27,1,126,0.0,0.0,0.0
127,Not defined,Albania,41.1533,20.1683,2020-01-28,1,127,0.0,0.0,0.0
128,Not defined,Albania,41.1533,20.1683,2020-01-29,1,128,0.0,0.0,0.0
129,Not defined,Albania,41.1533,20.1683,2020-01-30,1,129,0.0,0.0,0.0
130,Not defined,Albania,41.1533,20.1683,2020-01-31,1,130,0.0,0.0,0.0
131,Not defined,Albania,41.1533,20.1683,2020-02-01,1,131,0.0,0.0,0.0
132,Not defined,Albania,41.1533,20.1683,2020-02-02,1,132,0.0,0.0,0.0
133,Not defined,Albania,41.1533,20.1683,2020-02-03,1,133,0.0,0.0,0.0
134,Not defined,Albania,41.1533,20.1683,2020-02-04,1,134,0.0,0.0,0.0
135,Not defined,Albania,41.1533,20.1683,2020-02-05,1,135,0.0,0.0,0.0
136,Not defined,Albania,41.1533,20.1683,2020-02-06,1,136,0.0,0.0,0.0
137,Not defined,Albania,41.1533,20.1683,2020-02-07,1,137,0.0,0.0,0.0
138,Not defined,Albania,41.1533,20.1683,2020-02-08,1,138,0.0,0.0,0.0
139,Not defined,Albania,41.1533,20.1683,2020-02-09,1,139,0.0,0.0,0.0
140,Not defined,Albania,41.1533,20.1683,2020-02-10,1,140,0.0,0.0,0.0
141,Not defined,Albania,41.1533,20.1683,2020-02-11,1,141,0.0,0.0,0.0
142,Not defined,Albania,41.1533,20.1683,2020-02-12,1,142,0.0,0.0,0.0
143,Not defined,Albania,41.1533,20.1683,2020-02-13,1,143,0.0,0.0,0.0
144,Not defined,Albania,41.1533,20.1683,2020-02-14,1,144,0.0,0.0,0.0
145,Not defined,Albania,41.1533,20.1683,2020-02-15,1,145,0.0,0.0,0.0
146,Not defined,Albania,41.1533,20.1683,2020-02-16,1,146,0.0,0.0,0.0
147,Not defined,Albania,41.1533,20.1683,2020-02-17,1,147,0.0,0.0,0.0
148,Not defined,Albania,41.1533,20.1683,2020-02-18,1,148,0.0,0.0,0.0
149,Not defined,Albania,41.1533,20.1683,2020-02-19,1,149,0.0,0.0,0.0
150,Not defined,Albania,41.1533,20.1683,2020-02-20,1,150,0.0,0.0,0.0
151,Not defined,Albania,41.1533,20.1683,2020-02-21,1,151,0.0,0.0,0.0
152,Not defined,Albania,41.1533,20.1683,2020-02-22,1,152,0.0,0.0,0.0
153,Not defined,Albania,41.1533,20.1683,2020-02-23,1,153,0.0,0.0,0.0
154,Not defined,Albania,41.1533,20.1683,2020-02-24,1,154,0.0,0.0,0.0
155,Not defined,Albania,41.1533,20.1683,2020-02-25,1,155,0.0,0.0,0.0
156,Not defined,Albania,41.1533,20.1683,2020-02-26,1,156,0.0,0.0,0.0
157,Not defined,Albania,41.1533,20.1683,2020-02-27,1,157,0.0,0.0,0.0
158,Not defined,Albania,41.1533,20.1683,2020-02-28,1,158,0.0,0.0,0.0
159,Not defined,Albania,41.1533,20.1683,2020-02-29,1,159,0.0,0.0,0.0
160,Not defined,Albania,41.1533,20.1683,2020-03-01,1,160,0.0,0.0,0.0
161,Not defined,Albania,41.1533,20.1683,2020-03-02,1,161,0.0,0.0,0.0
162,Not defined,Albania,41.1533,20.1683,2020-03-03,1,162,0.0,0.0,0.0
163,Not defined,Albania,41.1533,20.1683,2020-03-04,1,163,0.0,0.0,0.0
164,Not defined,Albania,41.1533,20.1683,2020-03-05,1,164,0.0,0.0,0.0
165,Not defined,Albania,41.1533,20.1683,2020-03-06,1,165,0.0,0.0,0.0
166,Not defined,Albania,41.1533,20.1683,2020-03-07,1,166,0.0,0.0,0.0
167,Not defined,Albania,41.1533,20.1683,2020-03-08,1,167,0.0,0.0,0.0
168,Not defined,Albania,41.1533,20.1683,2020-03-09,1,168,2.0,0.0,0.0
169,Not defined,Albania,41.1533,20.1683,2020-03-10,1,169,8.0,0.0,0.0
170,Not defined,Albania,41.1533,20.1683,2020-03-11,1,170,2.0,1.0,0.0
171,Not defined,Albania,41.1533,20.1683,2020-03-12,1,171,11.0,0.0,0.0
172,Not defined,Albania,41.1533,20.1683,2020-03-13,1,172,10.0,0.0,0.0
173,Not defined,Albania,41.1533,20.1683,2020-03-14,1,173,5.0,0.0,0.0
174,Not defined,Albania,41.1533,20.1683,2020-03-15,1,174,4.0,0.0,0.0
175,Not defined,Albania,41.1533,20.1683,2020-03-16,1,175,9.0,0.0,0.0
176,Not defined,Albania,41.1533,20.1683,2020-03-17,1,176,4.0,0.0,0.0
177,Not defined,Albania,41.1533,20.1683,2020-03-18,1,177,4.0,1.0,0.0
178,Not defined,Albania,41.1533,20.1683,2020-03-19,1,178,5.0,0.0,0.0
179,Not defined,Albania,41.1533,20.1683,2020-03-20,1,179,6.0,0.0,0.0
180,Not defined,Albania,41.1533,20.1683,2020-03-21,1,180,6.0,0.0,2.0
181,Not defined,Albania,41.1533,20.1683,2020-03-22,1,181,13.0,0.0,0.0
182,Not defined,Albania,41.1533,20.1683,2020-03-23,1,182,15.0,2.0,0.0
183,Not defined,Albania,41.1533,20.1683,2020-03-24,1,183,19.0,1.0,8.0
184,Not defined,Albania,41.1533,20.1683,2020-03-25,1,184,23.0,0.0,7.0
185,Not defined,Albania,41.1533,20.1683,2020-03-26,1,185,28.0,1.0,0.0
186,Not defined,Albania,41.1533,20.1683,2020-03-27,1,186,12.0,2.0,14.0
187,Not defined,Albania,41.1533,20.1683,2020-03-28,1,187,11.0,2.0,0.0
188,Not defined,Albania,41.1533,20.1683,2020-03-29,1,188,15.0,0.0,2.0
189,Not defined,Albania,41.1533,20.1683,2020-03-30,1,189,11.0,1.0,11.0
190,Not defined,Albania,41.1533,20.1683,2020-03-31,1,190,20.0,4.0,8.0
191,Not defined,Albania,41.1533,20.1683,2020-04-01,1,191,16.0,0.0,15.0
192,Not defined,Albania,41.1533,20.1683,2020-04-02,1,192,18.0,1.0,9.0
193,Not defined,Albania,41.1533,20.1683,2020-04-03,1,193,27.0,1.0,13.0
194,Not defined,Albania,41.1533,20.1683,2020-04-04,1,194,29.0,3.0,10.0
195,Not defined,Albania,41.1533,20.1683,2020-04-05,1,195,28.0,0.0,5.0
196,Not defined,Albania,41.1533,20.1683,2020-04-06,1,196,16.0,1.0,12.0
197,Not defined,Albania,41.1533,20.1683,2020-04-07,1,197,6.0,1.0,15.0
198,Not defined,Albania,41.1533,20.1683,2020-04-08,1,198,17.0,0.0,23.0
199,Not defined,Albania,41.1533,20.1683,2020-04-09,1,199,9.0,1.0,11.0
200,Not defined,Albania,41.1533,20.1683,2020-04-10,1,200,7.0,0.0,17.0
201,Not defined,Albania,41.1533,20.1683,2020-04-11,1,201,17.0,0.0,15.0
202,Not defined,Albania,41.1533,20.1683,2020-04-12,1,202,13.0,0.0,20.0
203,Not defined,Albania,41.1533,20.1683,2020-04-13,1,203,21.0,0.0,15.0
204,Not defined,Albania,41.1533,20.1683,2020-04-14,1,204,8.0,1.0,16.0
205,Not defined,Albania,41.1533,20.1683,2020-04-15,1,205,19.0,1.0,3.0
206,Not defined,Albania,41.1533,20.1683,2020-04-16,1,206,24.0,1.0,26.0
207,Not defined,Albania,41.1533,20.1683,2020-04-17,1,207,21.0,0.0,6.0
208,Not defined,Albania,41.1533,20.1683,2020-04-18,1,208,9.0,0.0,19.0
209,Not defined,Albania,41.1533,20.1683,2020-04-19,1,209,14.0,0.0,12.0
210,Not defined,Albania,41.1533,20.1683,2020-04-20,1,210,22.0,0.0,13.0
211,Not defined,Albania,41.1533,20.1683,2020-04-21,1,211,25.0,0.0,18.0
212,Not defined,Albania,41.1533,20.1683,2020-04-22,1,212,25.0,1.0,11.0
213,Not defined,Albania,41.1533,20.1683,2020-04-23,1,213,29.0,0.0,29.0
214,Not defined,Albania,41.1533,20.1683,2020-04-24,1,214,15.0,0.0,9.0
215,Not defined,Albania,41.1533,20.1683,2020-04-25,1,215,34.0,0.0,9.0
216,Not defined,Albania,41.1533,20.1683,2020-04-26,1,216,14.0,1.0,7.0
217,Not defined,Albania,41.1533,20.1683,2020-04-27,1,217,10.0,0.0,12.0
218,Not defined,Albania,41.1533,20.1683,2020-04-28,1,218,14.0,2.0,9.0
219,Not defined,Albania,41.1533,20.1683,2020-04-29,1,219,16.0,0.0,24.0
220,Not defined,Albania,41.1533,20.1683,2020-04-30,1,220,7.0,1.0,15.0
221,Not defined,Albania,41.1533,20.1683,2020-05-01,1,221,9.0,0.0,18.0
222,Not defined,Albania,41.1533,20.1683,2020-05-02,1,222,7.0,0.0,31.0
223,Not defined,Albania,41.1533,20.1683,2020-05-03,1,223,6.0,0.0,12.0
224,Not defined,Albania,41.1533,20.1683,2020-05-04,1,224,8.0,0.0,12.0
225,Not defined,Albania,41.1533,20.1683,2020-05-05,1,225,17.0,0.0,27.0
226,Not defined,Albania,41.1533,20.1683,2020-05-06,1,226,12.0,0.0,25.0
227,Not defined,Albania,41.1533,20.1683,2020-05-07,1,227,10.0,0.0,10.0
228,Not defined,Albania,41.1533,20.1683,2020-05-08,1,228,8.0,0.0,15.0
229,Not defined,Albania,41.1533,20.1683,2020-05-09,1,229,6.0,0.0,7.0
230,Not defined,Albania,41.1533,20.1683,2020-05-10,1,230,12.0,0.0,23.0
231,Not defined,Albania,41.1533,20.1683,2020-05-11,1,231,4.0,0.0,4.0
232,Not defined,Albania,41.1533,20.1683,2020-05-12,1,232,4.0,0.0,28.0
233,Not defined,Albania,41.1533,20.1683,2020-05-13,1,233,4.0,0.0,6.0
234,Not defined,Albania,41.1533,20.1683,2020-05-14,1,234,18.0,0.0,6.0
235,Not defined,Albania,41.1533,20.1683,2020-05-15,1,235,18.0,0.0,11.0
236,Not defined,Albania,41.1533,20.1683,2020-05-16,1,236,17.0,0.0,9.0
237,Not defined,Albania,41.1533,20.1683,2020-05-17,1,237,13.0,0.0,1.0
238,Not defined,Albania,41.1533,20.1683,2020-05-18,1,238,2.0,0.0,12.0
239,Not defined,Albania,41.1533,20.1683,2020-05-19,1,239,1.0,0.0,15.0
240,Not defined,Albania,41.1533,20.1683,2020-05-20,1,240,15.0,0.0,16.0
241,Not defined,Albania,41.1533,20.1683,2020-05-21,1,241,5.0,0.0,13.0
242,Not defined,Algeria,28.0339,1.6596,2020-01-22,2,242,0.0,0.0,0.0
243,Not defined,Algeria,28.0339,1.6596,2020-01-23,2,243,0.0,0.0,0.0
244,Not defined,Algeria,28.0339,1.6596,2020-01-24,2,244,0.0,0.0,0.0
245,Not defined,Algeria,28.0339,1.6596,2020-01-25,2,245,0.0,0.0,0.0
246,Not defined,Algeria,28.0339,1.6596,2020-01-26,2,246,0.0,0.0,0.0
247,Not defined,Algeria,28.0339,1.6596,2020-01-27,2,247,0.0,0.0,0.0
248,Not defined,Algeria,28.0339,1.6596,2020-01-28,2,248,0.0,0.0,0.0
249,Not defined,Algeria,28.0339,1.6596,2020-01-29,2,249,0.0,0.0,0.0
250,Not defined,Algeria,28.0339,1.6596,2020-01-30,2,250,0.0,0.0,0.0
251,Not defined,Algeria,28.0339,1.6596,2020-01-31,2,251,0.0,0.0,0.0
252,Not defined,Algeria,28.0339,1.6596,2020-02-01,2,252,0.0,0.0,0.0
253,Not defined,Algeria,28.0339,1.6596,2020-02-02,2,253,0.0,0.0,0.0
254,Not defined,Algeria,28.0339,1.6596,2020-02-03,2,254,0.0,0.0,0.0
255,Not defined,Algeria,28.0339,1.6596,2020-02-04,2,255,0.0,0.0,0.0
256,Not defined,Algeria,28.0339,1.6596,2020-02-05,2,256,0.0,0.0,0.0
257,Not defined,Algeria,28.0339,1.6596,2020-02-06,2,257,0.0,0.0,0.0
258,Not defined,Algeria,28.0339,1.6596,2020-02-07,2,258,0.0,0.0,0.0
259,Not defined,Algeria,28.0339,1.6596,2020-02-08,2,259,0.0,0.0,0.0
260,Not defined,Algeria,28.0339,1.6596,2020-02-09,2,260,0.0,0.0,0.0
261,Not defined,Algeria,28.0339,1.6596,2020-02-10,2,261,0.0,0.0,0.0
262,Not defined,Algeria,28.0339,1.6596,2020-02-11,2,262,0.0,0.0,0.0
263,Not defined,Algeria,28.0339,1.6596,2020-02-12,2,263,0.0,0.0,0.0
264,Not defined,Algeria,28.0339,1.6596,2020-02-13,2,264,0.0,0.0,0.0
265,Not defined,Algeria,28.0339,1.6596,2020-02-14,2,265,0.0,0.0,0.0
266,Not defined,Algeria,28.0339,1.6596,2020-02-15,2,266,0.0,0.0,0.0
267,Not defined,Algeria,28.0339,1.6596,2020-02-16,2,267,0.0,0.0,0.0
268,Not defined,Algeria,28.0339,1.6596,2020-02-17,2,268,0.0,0.0,0.0
269,Not defined,Algeria,28.0339,1.6596,2020-02-18,2,269,0.0,0.0,0.0
270,Not defined,Algeria,28.0339,1.6596,2020-02-19,2,270,0.0,0.0,0.0
271,Not defined,Algeria,28.0339,1.6596,2020-02-20,2,271,0.0,0.0,0.0
272,Not defined,Algeria,28.0339,1.6596,2020-02-21,2,272,0.0,0.0,0.0
273,Not defined,Algeria,28.0339,1.6596,2020-02-22,2,273,0.0,0.0,0.0
274,Not defined,Algeria,28.0339,1.6596,2020-02-23,2,274,0.0,0.0,0.0
275,Not defined,Algeria,28.0339,1.6596,2020-02-24,2,275,0.0,0.0,0.0
276,Not defined,Algeria,28.0339,1.6596,2020-02-25,2,276,1.0,0.0,0.0
277,Not defined,Algeria,28.0339,1.6596,2020-02-26,2,277,0.0,0.0,0.0
278,Not defined,Algeria,28.0339,1.6596,2020-02-27,2,278,0.0,0.0,0.0
279,Not defined,Algeria,28.0339,1.6596,2020-02-28,2,279,0.0,0.0,0.0
280,Not defined,Algeria,28.0339,1.6596,2020-02-29,2,280,0.0,0.0,0.0
281,Not defined,Algeria,28.0339,1.6596,2020-03-01,2,281,0.0,0.0,0.0
282,Not defined,Algeria,28.0339,1.6596,2020-03-02,2,282,2.0,0.0,0.0
283,Not defined,Algeria,28.0339,1.6596,2020-03-03,2,283,2.0,0.0,0.0
284,Not defined,Algeria,28.0339,1.6596,2020-03-04,2,284,7.0,0.0,0.0
285,Not defined,Algeria,28.0339,1.6596,2020-03-05,2,285,0.0,0.0,0.0
286,Not defined,Algeria,28.0339,1.6596,2020-03-06,2,286,5.0,0.0,0.0
287,Not defined,Algeria,28.0339,1.6596,2020-03-07,2,287,0.0,0.0,0.0
288,Not defined,Algeria,28.0339,1.6596,2020-03-08,2,288,2.0,0.0,0.0
289,Not defined,Algeria,28.0339,1.6596,2020-03-09,2,289,1.0,0.0,0.0
290,Not defined,Algeria,28.0339,1.6596,2020-03-10,2,290,0.0,0.0,0.0
291,Not defined,Algeria,28.0339,1.6596,2020-03-11,2,291,0.0,0.0,0.0
292,Not defined,Algeria,28.0339,1.6596,2020-03-12,2,292,4.0,1.0,8.0
293,Not defined,Algeria,28.0339,1.6596,2020-03-13,2,293,2.0,1.0,0.0
294,Not defined,Algeria,28.0339,1.6596,2020-03-14,2,294,11.0,1.0,4.0
295,Not defined,Algeria,28.0339,1.6596,2020-03-15,2,295,11.0,1.0,0.0
296,Not defined,Algeria,28.0339,1.6596,2020-03-16,2,296,6.0,0.0,0.0
297,Not defined,Algeria,28.0339,1.6596,2020-03-17,2,297,6.0,0.0,0.0
298,Not defined,Algeria,28.0339,1.6596,2020-03-18,2,298,14.0,3.0,0.0
299,Not defined,Algeria,28.0339,1.6596,2020-03-19,2,299,13.0,2.0,20.0
300,Not defined,Algeria,28.0339,1.6596,2020-03-20,2,300,3.0,2.0,0.0
301,Not defined,Algeria,28.0339,1.6596,2020-03-21,2,301,49.0,4.0,0.0
302,Not defined,Algeria,28.0339,1.6596,2020-03-22,2,302,62.0,2.0,33.0
303,Not defined,Algeria,28.0339,1.6596,2020-03-23,2,303,29.0,0.0,0.0
304,Not defined,Algeria,28.0339,1.6596,2020-03-24,2,304,34.0,2.0,-41.0
305,Not defined,Algeria,28.0339,1.6596,2020-03-25,2,305,38.0,2.0,41.0
306,Not defined,Algeria,28.0339,1.6596,2020-03-26,2,306,65.0,4.0,-36.0
307,Not defined,Algeria,28.0339,1.6596,2020-03-27,2,307,42.0,1.0,0.0
308,Not defined,Algeria,28.0339,1.6596,2020-03-28,2,308,45.0,3.0,2.0
309,Not defined,Algeria,28.0339,1.6596,2020-03-29,2,309,57.0,2.0,0.0
310,Not defined,Algeria,28.0339,1.6596,2020-03-30,2,310,73.0,4.0,6.0
311,Not defined,Algeria,28.0339,1.6596,2020-03-31,2,311,132.0,9.0,9.0
